nom,prenom,age,taille,poids,sexe,sport_licence,niveau_etude,region,nationalité_francaise,revenu_estime_mois,situation_familiale,historique_credits,risque_personnel,score_credit,loyer_mensuel,montant_pret
Hernandez,Carl,0.7719298245614034,1.2670777758314753,0.4730392156862745,F,oui,master,Île-de-France,non,0.4881588999236058,marié,0.0,0.92,0.7668488160291439,,0.05824830666470267
Davis,Jeremy,0.0,1.5533116846428145,0.5612745098039216,F,non,doctorat,Occitanie,oui,0.7402597402597403,divorcé,,0.16,0.06739526411657559,,0.4319603197142461
Bailey,Joshua,0.7719298245614034,-0.37876719983373514,0.7598039215686276,H,oui,aucun,Normandie,non,0.7461802902979374,marié,0.8,0.65,0.7358834244080145,,0.20456717872375818
Villarreal,Dennis,0.2807017543859649,0.7866137146124368,0.30637254901960786,H,oui,bac,Bretagne,oui,0.6493506493506493,,1.0,0.46,0.35154826958105645,,0.5137770109057165
Allen,Benjamin,0.5087719298245613,1.3897494510363346,0.05514705882352944,F,oui,master,Provence-Alpes-Côte d’Azur,non,0.3842627960275019,divorcé,0.6000000000000001,0.99,,0.5190110867944494,0.0
Thompson,Barbara,0.719298245614035,-0.5116615146390018,0.3480392156862746,H,oui,doctorat,Occitanie,non,0.5553857906799083,veuf,0.2,0.47,,0.10475361342921047,0.0
Foster,Emily,0.5789473684210525,-2.106393292302187,0.6397058823529413,H,oui,bac,Occitanie,oui,0.6159281894576013,divorcé,,0.76,0.03642987249544627,1.0,0.33029227913487214
Ross,Tracey,0.24561403508771928,-1.7588235458884152,0.49387254901960786,F,oui,bac+2,Corse,oui,0.6138273491214667,,,0.5,0.11839708561020035,0.5190110867944494,0.39550333838745944
Jones,Miguel,0.45614035087719296,-0.29698608303049656,0.4117647058823529,H,oui,bac+2,Hauts-de-France,non,0.1991978609625668,,,0.07,,0.5190110867944494,0.0
Williams,Donna,0.5964912280701754,0.07102894258408421,0.41666666666666674,H,oui,bac,Bretagne,oui,0.26165011459129106,célibataire,1.0,0.97,0.10382513661202175,0.5190110867944494,0.0
Scott,Sandra,0.10526315789473684,0.6434967602067686,0.5490196078431373,F,non,bac,Bretagne,non,0.19938884644766997,divorcé,,0.71,,0.13048074841874896,0.0
Hodges,Emily,0.8596491228070174,-0.4605483166369766,0.4338235294117647,F,oui,doctorat,Corse,oui,0.6474407944996181,,1.0,0.76,,,0.7607681601645333
Peters,Caroline,0.07017543859649122,0.4799345266002857,0.5098039215686274,H,non,doctorat,Corse,oui,0.3368983957219251,divorcé,,0.01,0.37887067395264107,,0.4572320856966136
Steele,Veronica,0.4385964912280701,0.7048325978091983,0.4473039215686275,H,oui,doctorat,Bretagne,non,0.5805958747135218,veuf,1.0,0.35,,0.5190110867944494,0.49417174491618965
Lopez,Lisa,0.08771929824561403,1.4204173698375508,0.5183823529411765,F,non,bac,Occitanie,non,0.7333842627960275,veuf,0.4,0.74,,0.5190110867944494,0.0
Cook,Robert,0.6666666666666666,0.9706212274197287,0.5955882352941176,F,oui,bac+2,Normandie,oui,0.27158135981665393,,0.8,0.23,0.0018214936247722413,0.0856227603953729,0.16409881424673098
Malone,Kara,0.9473684210526315,-0.10275593062280028,0.26960784313725494,H,oui,master,Auvergne-Rhône-Alpes,non,0.5385790679908328,,0.0,0.89,0.883424408014572,1.0,0.27940099027906745
Lowe,Ryan,0.22807017543859642,1.001289146220945,0.4767156862745098,H,non,aucun,Occitanie,oui,0.1959511077158136,célibataire,0.0,0.49,0.2185792349726775,1.0,0.0
Moore,Jennifer,0.49122807017543857,0.22436853659015976,0.3921568627450981,H,non,bac+2,Hauts-de-France,oui,0.3195187165775401,veuf,,0.89,0.3806921675774134,0.5190110867944494,0.017443727095517305
Garner,Matthew,0.8421052631578948,0.4594892473994768,0.3161764705882353,H,non,bac,Normandie,oui,0.479755538579068,,0.6000000000000001,0.06,,1.0,0.20149922121577943
Bennett,Alyssa,0.8070175438596491,0.2141458969897553,0.6323529411764707,F,non,doctorat,Occitanie,oui,0.5242551566080978,,0.8,0.41,0.8105646630236795,,0.5201218926013969
Jennings,David,0.6842105263157895,0.17325533858813458,0.20220588235294124,H,oui,bac,Île-de-France,non,0.3286860198624904,,0.6000000000000001,0.2,,,0.0
Jones,Jennifer,0.14035087719298245,-2.361959282312313,0.6200980392156863,H,non,bac+2,Occitanie,non,0.0,célibataire,0.6000000000000001,0.14,,0.5190110867944494,0.0
Matthews,Ricardo,0.15789473684210525,-1.7179329874867975,0.3431372549019609,H,oui,bac+2,Corse,oui,0.33059587471352175,divorcé,0.6000000000000001,0.78,,0.5190110867944494,0.0024397652577781113
Rios,Juan,0.6491228070175438,-0.6036652710426477,0.34926470588235303,H,non,master,Île-de-France,oui,0.06646294881589,,,0.43,0.8743169398907104,1.0,0.4808287765376243
Sanchez,Stephen,0.8771929824561403,0.3163722929938057,0.3602941176470589,H,non,bac+2,Occitanie,oui,0.13540870893812068,célibataire,0.2,0.53,,1.0,0.10024168162962983
Brown,Douglas,0.6666666666666666,2.5755756446833185,0.5857843137254902,H,oui,bac,Bretagne,oui,0.32009167303284947,divorcé,0.2,0.03,,0.5190110867944494,0.5535417553357677
Garner,Gary,0.543859649122807,0.4594892473994768,0.7622549019607845,H,non,master,Bretagne,non,0.7519098548510313,,,0.13,0.6557377049180327,1.0,0.21921772343643697
Grant,Melissa,0.07017543859649122,1.236409857030259,0.5563725490196079,H,non,bac,Bretagne,oui,0.2721543162719633,marié,,0.27,0.7449908925318761,,0.0
Hardy,Richard,0.4385964912280701,0.6128288414055524,0.4644607843137255,F,non,aucun,Corse,oui,0.43353705118410996,marié,0.8,0.06,0.2258652094717668,1.0,0.0
Patterson,Steven,0.9298245614035087,0.5412703642027182,0.6727941176470589,H,non,bac,Hauts-de-France,oui,0.6193659281894577,,0.2,0.95,,0.5190110867944494,0.0
Arnold,Gail,0.26315789473684215,-1.9019405002940863,0.7549019607843137,F,non,doctorat,Occitanie,non,0.9344919786096256,célibataire,,0.91,0.6794171220400728,0.5190110867944494,0.21163367307451625
Harvey,William,0.9824561403508772,-0.31743136223130547,0.6740196078431373,F,non,aucun,Provence-Alpes-Côte d’Azur,oui,0.1602368220015279,veuf,0.8,0.73,0.837887067395264,0.5190110867944494,0.0
Patrick,Kathleen,0.15789473684210525,-0.6343331898438611,0.4068627450980392,F,non,bac+2,Bretagne,oui,0.9373567608861727,marié,0.6000000000000001,0.53,0.0491803278688524,0.1398609942040836,0.294040268767245
Wilkinson,Daniel,0.08771929824561403,0.10169686138530047,0.6213235294117648,H,oui,bac+2,Île-de-France,non,0.9197860962566845,veuf,0.4,0.29,,1.0,0.4870824988125591
Buckley,Erica,0.05263157894736842,-0.6241105502434566,0.321078431372549,F,non,aucun,Auvergne-Rhône-Alpes,non,0.5374331550802139,veuf,,0.12,,,0.0
Smith,Maria,0.42105263157894735,0.41859868899785607,0.5686274509803921,F,oui,doctorat,Île-de-France,non,0.33938120702826585,,1.0,0.56,0.9180327868852459,,0.37357280978764135
Giles,Michael,0.3157894736842105,-0.5934426314422432,0.8100490196078431,H,non,bac+2,Hauts-de-France,oui,0.24465240641711228,,,0.93,,,0.04940195412930806
Garcia,Anthony,0.36842105263157887,0.3674854909958309,0.8100490196078431,H,non,aucun,Occitanie,non,0.5987394957983193,célibataire,,0.64,,0.17783987879079388,0.0
Ingram,Nathaniel,0.9473684210526315,-0.5525520730406225,0.7830882352941178,H,oui,doctorat,Auvergne-Rhône-Alpes,oui,0.12662337662337664,,0.6000000000000001,0.78,0.3151183970856102,0.11476491666867078,0.7851490815885415
Moss,Phillip,0.9122807017543858,0.1221421405861094,0.5894607843137255,F,non,bac+2,Provence-Alpes-Côte d’Azur,non,0.21180290297937354,veuf,0.8,0.05,0.5919854280510018,,0.0
Pitts,Alicia,0.17543859649122806,-0.3889898394341425,0.18014705882352944,F,oui,bac,Hauts-de-France,oui,0.8512223071046601,divorcé,0.4,0.95,0.8870673952641165,0.15573843822899883,0.22867082548134776
Stuart,Steven,0.03508771929824561,0.49015716620069305,0.38602941176470595,H,oui,master,Provence-Alpes-Côte d’Azur,oui,0.0,,,0.72,0.4699453551912568,0.08272239724874342,0.558773178976319
Taylor,Matthew,0.9473684210526315,-0.9205670986552033,0.7144607843137256,H,non,bac+2,Hauts-de-France,oui,0.9558823529411765,veuf,0.4,0.77,0.7140255009107467,,0.5624847669994433
Olsen,Michael,0.6842105263157895,-0.726336946247507,0.3970588235294118,H,non,aucun,Bretagne,oui,0.0068754774637127675,célibataire,,0.46,,0.5190110867944494,0.0
Henderson,James,0.15789473684210525,0.4594892473994768,0.4607843137254902,F,oui,doctorat,Corse,oui,0.8976317799847212,célibataire,0.8,0.77,,,0.6851524832793673
Hinton,Melissa,0.2807017543859649,0.9603985878193242,0.357843137254902,H,oui,master,Corse,oui,0.7606951871657754,célibataire,0.6000000000000001,0.75,0.9562841530054643,0.5190110867944494,0.6200133325830303
Carpenter,Arthur,0.12280701754385964,1.0421797046225627,0.5747549019607843,H,oui,aucun,Auvergne-Rhône-Alpes,oui,0.7303284950343775,marié,,0.75,0.6229508196721311,0.5190110867944494,0.2715428233257623
Bates,Brenda,0.07017543859649122,-0.726336946247507,0.34558823529411764,F,non,bac+2,Provence-Alpes-Côte d’Azur,non,0.498663101604278,divorcé,1.0,0.31,,0.08505326952213751,0.0
Chang,Joshua,0.33333333333333337,0.41859868899785607,0.6446078431372548,H,oui,doctorat,Auvergne-Rhône-Alpes,oui,0.49159663865546216,célibataire,,0.57,,0.5190110867944494,0.8346869851470247
Reid,Ricardo,0.3508771929824561,-1.2272462866673544,0.42156862745098045,H,oui,bac+2,Auvergne-Rhône-Alpes,non,0.03017570664629489,marié,,0.41,0.06193078324225865,1.0,0.0
Anderson,Amy,0.5087719298245613,-0.20498232662685065,0.03308823529411764,H,non,doctorat,Hauts-de-France,oui,0.45912910618792974,,0.0,0.07,0.4699453551912568,0.11170197926937783,0.6586028573442221
Lewis,Paige,0.5964912280701754,-1.7588235458884152,0.573529411764706,F,oui,aucun,Bretagne,oui,0.1697860962566845,divorcé,,0.89,0.2622950819672131,,0.0
Garcia,Nicole,0.6666666666666666,0.4083760493974516,0.7843137254901962,F,non,doctorat,Hauts-de-France,non,0.13082505729564553,divorcé,,0.07,,0.138769149371107,0.0
Cole,Ashley,0.5263157894736842,-1.9223857794948982,0.12377450980392152,F,oui,doctorat,Provence-Alpes-Côte d’Azur,non,0.0,célibataire,0.6000000000000001,0.74,,1.0,0.0
Blankenship,Brittany,0.8596491228070174,1.5737569638436264,0.511029411764706,H,non,master,Hauts-de-France,oui,0.23032849503437736,marié,,0.86,0.22040072859744986,0.5190110867944494,0.2052502656153947
Stephens,Tiffany,0.38596491228070173,-1.6463745102839604,0.5220588235294118,H,non,bac+2,Provence-Alpes-Côte d’Azur,non,0.0,marié,,0.87,0.3770491803278688,0.12851542771939106,0.0
Carey,Brandy,0.03508771929824561,0.9910665066205376,0.6311274509803922,H,non,bac+2,Occitanie,oui,0.275974025974026,divorcé,1.0,0.3,,,0.0
Reynolds,Seth,0.10526315789473684,0.7355005166104116,0.36397058823529416,H,non,aucun,Corse,oui,0.6686401833460658,veuf,,0.65,,,0.01114918245342527
Meyer,Bryan,0.9473684210526315,1.3590815322351213,0.6605392156862746,F,oui,aucun,Normandie,oui,0.3894194041252865,,,0.01,,0.5190110867944494,0.009042983411090524
Hamilton,Sandra,0.07017543859649122,-0.5832199918418359,0.670343137254902,F,non,master,Occitanie,oui,0.14209320091673033,marié,,0.52,0.5118397085610199,0.10258339145282702,0.41183165389771165
Martin,Eileen,0.5263157894736842,0.6332741206063612,0.8639705882352942,H,oui,bac+2,Normandie,non,0.5156608097784569,célibataire,0.4,0.42,,,0.0
Bailey,Kelli,0.7017543859649124,1.0319570650221583,0.3970588235294118,H,oui,doctorat,Bretagne,non,0.2599312452253629,,0.2,0.28,0.4171220400728597,1.0,0.14088095140875972
Hernandez,Jonathan,0.21052631578947367,-0.04142009302037063,0.30514705882352944,H,oui,master,Hauts-de-France,oui,0.39343009931245226,divorcé,,0.11,0.8633879781420765,1.0,0.505891705477154
Cruz,Stacey,0.8596491228070174,0.18347797818854195,0.40808823529411764,H,non,doctorat,Auvergne-Rhône-Alpes,oui,0.3705118411000764,célibataire,0.2,0.68,0.25318761384335153,0.12075803852721195,0.7998296900220719
Hall,Claire,0.5789473684210525,-0.41965775823535584,0.2267156862745099,H,non,master,Île-de-France,oui,0.11822001527883881,célibataire,0.4,0.1,,1.0,0.36847217741914357
Floyd,Richard,0.24561403508771928,0.837726912614462,0.8100490196078431,H,non,aucun,Corse,non,0.456646294881589,veuf,,0.66,,1.0,0.0
Jones,Christina,0.4736842105263158,0.2141458969897553,0.39583333333333337,H,oui,master,Provence-Alpes-Côte d’Azur,oui,0.13216195569136746,,0.4,0.56,,,0.26156030417830745
Cruz,Chad,0.9649122807017544,1.2466324966306634,0.6936274509803921,H,oui,master,Provence-Alpes-Côte d’Azur,oui,0.0,veuf,,0.23,0.13843351548269578,0.5190110867944494,0.39155867384977927
Christian,Steve,0.5789473684210525,-0.2152049662272551,0.2671568627450981,F,non,bac,Hauts-de-France,non,0.3336516424751719,célibataire,,0.92,,0.5190110867944494,0.0
Walsh,James,0.9473684210526315,-0.34809928103252175,0.4681372549019609,F,non,aucun,Normandie,oui,0.13082505729564553,veuf,0.2,0.68,0.599271402550091,0.5190110867944494,0.0
Hill,Eric,0.2807017543859649,1.6759833598476768,0.366421568627451,F,oui,doctorat,Hauts-de-France,non,0.0,,,0.51,,,0.0
Franco,Jessica,0.5263157894736842,-0.5218841542394063,0.3651960784313726,F,oui,bac,Île-de-France,non,0.09950343773873187,divorcé,0.6000000000000001,0.44,,0.10167624636252134,0.0
Valdez,Brett,0.5263157894736842,0.674164679007982,0.4828431372549019,H,oui,aucun,Auvergne-Rhône-Alpes,non,0.1545072574484339,divorcé,0.6000000000000001,0.92,0.7468123861566484,,0.0
Henderson,Amanda,0.5263157894736842,2.166670060667117,0.2818627450980393,F,non,master,Provence-Alpes-Côte d’Azur,oui,0.4216959511077158,,,0.48,0.08378870673952632,1.0,0.25998894350363594
Jackson,Nathan,0.33333333333333337,-0.6547784690446729,0.5416666666666667,H,non,doctorat,Hauts-de-France,oui,0.4936974789915966,divorcé,,0.29,0.7704918032786884,,0.36605073943322863
Brown,Nicholas,0.543859649122807,0.5514930038031227,0.8002450980392157,F,non,bac+2,Hauts-de-France,non,0.0884262796027502,veuf,0.2,0.98,,1.0,0.0
Walker,Kristin,0.6140350877192983,-0.5014388750385973,0.4093137254901962,F,oui,bac+2,Île-de-France,oui,0.5868983957219251,marié,0.8,0.87,0.6502732240437158,0.1235102570885741,0.9054134042444886
Herrera,Eric,0.05263157894736842,-0.705891667046698,0.4362745098039216,H,non,master,Occitanie,non,0.3391902215431627,célibataire,,0.03,0.8123861566484517,,0.0
Torres,Michael,0.9649122807017544,-0.15386912862482546,0.2806372549019608,H,non,bac+2,Île-de-France,oui,0.6411382734912147,marié,,0.55,0.7194899817850636,,0.4516996756428926
Harvey,Amy,0.14035087719298245,-1.8917178606936818,0.5796568627450981,F,non,bac+2,Île-de-France,oui,0.1021772345301757,marié,0.4,0.72,,0.5190110867944494,0.021782013271352856
Kirk,Taylor,0.631578947368421,1.2057419382290457,0.25612745098039225,F,non,doctorat,Hauts-de-France,oui,0.16902215431627193,marié,0.8,0.82,,0.1725826699694572,0.2831958341594707
Lopez,Tami,0.29824561403508765,-1.6054839518823396,0.724264705882353,F,oui,bac,Auvergne-Rhône-Alpes,non,0.046982429335370515,célibataire,,0.4,0.8032786885245901,,0.0
Joseph,Elaine,0.2807017543859649,-0.9205670986552033,0.5245098039215687,H,oui,doctorat,Occitanie,non,0.49140565317035906,,0.6000000000000001,0.88,0.1092896174863387,,0.0
Hill,Christy,0.631578947368421,-0.28676344343009214,0.4387254901960784,F,non,aucun,Corse,oui,0.3057677616501146,célibataire,,0.34,0.22768670309653916,1.0,0.0
Ward,Megan,0.05263157894736842,-1.6054839518823396,0.590686274509804,F,oui,doctorat,Normandie,non,0.4350649350649351,divorcé,,0.25,,,0.0
Calhoun,Michael,0.9298245614035087,1.5430890450424102,0.6335784313725491,H,non,bac+2,Corse,non,0.4081359816653934,,,0.12,0.5173041894353368,0.11633005459224166,0.0
Scott,Sheryl,0.12280701754385964,0.030138384182466376,0.5821078431372549,F,oui,bac+2,Provence-Alpes-Côte d’Azur,oui,0.5206264323911383,,,0.63,0.2222222222222222,1.0,0.3503240308209921
Thompson,Sarah,0.8070175438596491,-0.5116615146390018,0.14215686274509798,F,non,doctorat,Auvergne-Rhône-Alpes,oui,0.18792971734148206,marié,,0.85,0.37887067395264107,0.10885163896972175,0.47064786030800376
Johnson,Laura,0.38596491228070173,-0.15386912862482546,0.6335784313725491,F,non,doctorat,Occitanie,oui,0.5962566844919787,veuf,,0.38,,,0.6008582155740813
King,John,0.3157894736842105,1.1035155422249954,0.49632352941176483,H,oui,bac+2,Île-de-France,oui,0.46065699006875477,marié,,0.49,0.41165755919854274,0.5190110867944494,0.505949119434208
Underwood,Erica,0.0,-1.2681368450689752,0.6151960784313727,F,oui,bac+2,Bretagne,oui,0.3244843391902215,,,0.13,0.11839708561020035,0.5190110867944494,0.4356274401119096
Moran,Anthony,0.7894736842105262,0.10169686138530047,0.5931372549019608,F,non,doctorat,Auvergne-Rhône-Alpes,non,0.3011841100076394,,,0.02,0.8615664845173042,0.5190110867944494,0.2134627485927485
Murillo,Breanna,0.22807017543859642,0.7150552374096028,0.17034313725490202,H,non,bac+2,Île-de-France,oui,0.5267379679144385,marié,,0.33,,0.12606815612900124,0.29981225993963345
Lane,Tyler,0.5614035087719298,0.7048325978091983,0.6127450980392157,F,non,doctorat,Occitanie,oui,0.027501909854851028,veuf,,0.73,,,0.40343011666954304
Mcgee,Laura,0.14035087719298245,-0.3378766414321173,0.39460784313725494,F,non,aucun,Île-de-France,oui,0.4742169595110772,célibataire,,0.84,0.2859744990892531,0.1316466655443592,0.08474006870491595
Frazier,Sarah,0.5614035087719298,-0.39921247903454693,0.6580882352941178,F,oui,aucun,Normandie,non,0.09148204736440031,divorcé,,0.61,0.07103825136612019,0.5190110867944494,0.0
Collins,Melinda,0.631578947368421,-1.3396953222718093,0.7892156862745099,F,oui,master,Hauts-de-France,non,0.42475171886936586,veuf,0.4,0.41,0.3879781420765027,0.14294220918207837,0.0
Gonzalez,Juan,0.2807017543859649,-1.5134801954786967,0.4816176470588236,F,oui,bac,Auvergne-Rhône-Alpes,oui,0.22364400305576776,divorcé,0.8,0.34,,,0.19758657978776684
Adams,Jeffrey,0.719298245614035,0.5310477246023109,0.27818627450980393,F,oui,doctorat,Bretagne,oui,0.34759358288770054,,0.8,0.64,0.5100182149362477,,0.9116640227537863
Saunders,Kevin,0.017543859649122806,-0.11297857022320473,0.547794117647059,H,oui,bac,Île-de-France,oui,0.4721161191749427,,,0.68,0.8743169398907104,1.0,0.6220403828973883
Kirk,Kimberly,0.07017543859649122,0.07102894258408421,0.43504901960784326,F,oui,doctorat,Hauts-de-France,non,0.33479755538579065,marié,0.0,0.88,0.27322404371584696,1.0,0.0
Booth,Kyle,0.22807017543859642,0.5719382830039316,0.6482843137254901,H,non,doctorat,Occitanie,oui,0.1145912910618793,marié,,0.77,,0.11365864216829802,0.604524523533545
Joseph,David,0.8947368421052632,-0.072088011821584,0.41789215686274506,F,oui,master,Normandie,oui,0.4356378915202444,célibataire,1.0,0.87,,1.0,0.31565601210399863
Harper,Ashley,0.0,0.10169686138530047,0.6433823529411766,F,oui,bac+2,Corse,oui,0.4184491978609625,marié,0.2,0.77,,0.5190110867944494,0.11958095087632112
Moore,Carolyn,0.9122807017543858,-0.24587288502847138,0.5,H,non,aucun,Bretagne,oui,0.34682964094728796,divorcé,,0.46,,0.5190110867944494,0.2587995935279835
Thornton,Heather,0.017543859649122806,-1.5748160330811263,0.5379901960784313,H,oui,bac,Normandie,oui,0.36688311688311687,divorcé,0.6000000000000001,0.61,0.7905282331511839,1.0,0.2524610745583133
Bradford,Patrick,0.8947368421052632,0.837726912614462,0.4852941176470589,F,non,aucun,Occitanie,non,0.49637127578304047,marié,,0.5,0.07285974499089243,,0.0
Reyes,Linda,0.3157894736842105,-1.4214764390750507,0.5306372549019608,H,oui,master,Normandie,non,0.1787624140565317,célibataire,,0.14,0.1584699453551912,,0.0
Peterson,Justin,0.9298245614035087,-0.29698608303049656,0.5257352941176471,H,oui,bac,Provence-Alpes-Côte d’Azur,oui,0.19499618029029792,célibataire,,0.55,,0.5190110867944494,0.21620471771225105
Schwartz,Jeffery,0.7719298245614034,0.3879307701966427,0.653186274509804,H,non,master,Corse,oui,0.5431627196333079,veuf,0.6000000000000001,0.54,,1.0,0.19380262865110856
Lee,Phillip,0.03508771929824561,-1.145465169864113,0.6997549019607843,F,oui,bac+2,Bretagne,oui,0.264514896867838,,0.0,0.67,0.930783242258652,,0.6966815406997493
